,x,y,ground_truth,mu_x,mu_y,sigma_x,sigma_y,certainty,prediction
30,0.7300635154873122,-1.2004716120921275,3,0.0,-2.0,1.0,2.5,0.48325757715741885,3
31,-0.08641711695149445,1.7173158273031155,1,1.0,2.0,1.0,2.2,0.4846553489244902,1
32,0.5489792136261684,0.9380578046665087,1,1.0,2.0,1.0,2.2,0.484667279345766,1
33,0.805894359943286,0.761277604967102,1,1.0,2.0,1.0,2.2,0.4926429176081972,1
34,2.091762590934641,0.5553111893948888,1,1.0,2.0,1.0,2.2,0.4939281892115225,2
35,1.6675339593484704,0.6228353393114752,2,2.0,-2.0,2.0,3.0,0.49842594956733866,1
36,-1.0930056997291824,1.7145080242666428,3,0.0,-2.0,1.0,2.5,0.5001311154593625,3
37,1.0724591877779917,-3.751258777331231,2,2.0,-2.0,2.0,3.0,0.5027709104877088,2
38,2.613575207810399,2.0132185714415174,2,2.0,-2.0,2.0,3.0,0.5028770888007402,2
39,1.4652268899817775,0.5965501648464073,1,1.0,2.0,1.0,2.2,0.5040616419294559,1
40,0.9011355710624178,-2.4292607332261027,3,0.0,-2.0,1.0,2.5,0.5049309861457085,3
41,1.2697013946627704,-2.272306051206643,1,1.0,2.0,1.0,2.2,0.5059153404228236,2
42,0.9039638351680904,-2.4962656604924574,1,1.0,2.0,1.0,2.2,0.50621211578802,3
43,-0.31259637759130915,-8.59665374744028,3,0.0,-2.0,1.0,2.5,0.5064551379995366,3
44,1.8633484193093204,-0.132942212812857,1,1.0,2.0,1.0,2.2,0.5066429748835942,2
45,0.02968501764847864,0.11308077772220093,2,2.0,-2.0,2.0,3.0,0.5112083262182661,3
46,0.9198545265442251,-3.9934576091463265,3,0.0,-2.0,1.0,2.5,0.5121951835730525,3
47,0.5346083263061809,-7.150107775750997,2,2.0,-2.0,2.0,3.0,0.512882862381603,2
48,-1.263696470109942,-8.57250460275184,2,2.0,-2.0,2.0,3.0,0.5132215004438885,2
49,1.115521096139648,-3.7971168881839215,2,2.0,-2.0,2.0,3.0,0.51795293952065,2
50,0.4577385182293354,1.2704418731078437,2,2.0,-2.0,2.0,3.0,0.5214862738957566,1
51,1.413719487499795,-1.7952665968924513,2,2.0,-2.0,2.0,3.0,0.5235537850851189,2
52,0.8804319448078611,-3.1219754786793086,3,0.0,-2.0,1.0,2.5,0.5253014906727935,3
53,-1.7194414491850623,-7.812141205512872,3,0.0,-2.0,1.0,2.5,0.5261377667135619,2
54,-2.062653293868536,0.6950062021953194,3,0.0,-2.0,1.0,2.5,0.5278753196063046,3
55,1.3233960827785165,-2.4020975398243403,3,0.0,-2.0,1.0,2.5,0.5291657839473318,2
56,1.061386995120728,0.8449424774710863,3,0.0,-2.0,1.0,2.5,0.5308301001765783,1
57,0.8337603490549118,-2.7675950473316218,3,0.0,-2.0,1.0,2.5,0.5329205058013063,3
58,0.8214579687341335,-4.231372903413721,2,2.0,-2.0,2.0,3.0,0.5367094804647007,3
59,0.22984163524738974,1.6434073807130023,3,0.0,-2.0,1.0,2.5,0.5371295165649579,1
60,0.5948483068988079,-1.4883195108429073,1,1.0,2.0,1.0,2.2,0.5379864795339224,3
61,2.480128830662854,1.254043334618257,3,0.0,-2.0,1.0,2.5,0.5385918306751886,2
62,0.06890891523971332,-8.67348034925241,2,2.0,-2.0,2.0,3.0,0.5386035121775938,2
63,0.6916917677655124,-5.3432428494464865,3,0.0,-2.0,1.0,2.5,0.5399579710215358,3
64,-0.9286765193591765,1.1494357900745982,3,0.0,-2.0,1.0,2.5,0.5438763620122524,3
65,-0.23460046868073525,0.25067400505088244,3,0.0,-2.0,1.0,2.5,0.5445267334736419,3
66,0.13980178418351807,1.8344062046963208,3,0.0,-2.0,1.0,2.5,0.5477854250654413,1
67,0.3232150056707197,-0.8565233527133884,1,1.0,2.0,1.0,2.2,0.5495323373974982,3
68,2.1566961274752243,1.5281703299991158,1,1.0,2.0,1.0,2.2,0.5506602425787048,1
69,1.2412106818058557,-3.5902115705984783,2,2.0,-2.0,2.0,3.0,0.5515532079197812,2
70,0.1417781342315063,1.8803595973341847,3,0.0,-2.0,1.0,2.5,0.5547201784881429,1
71,-2.557565152604914,-0.7076847449406736,3,0.0,-2.0,1.0,2.5,0.5556990236495579,2
72,1.2132843491641698,0.956455750226088,1,1.0,2.0,1.0,2.2,0.5562070606845644,1
73,-2.186867369882205,-1.204167438412627,3,0.0,-2.0,1.0,2.5,0.5566700081359858,3
74,2.690294774608155,1.7806978664021922,2,2.0,-2.0,2.0,3.0,0.5568822450860201,2
75,1.4897515776366865,1.0037142296396615,1,1.0,2.0,1.0,2.2,0.5643580402469511,1
76,2.637509308954691,2.9517773238228626,1,1.0,2.0,1.0,2.2,0.5648214746046757,1
77,0.11044169595952603,-0.5818333857371782,3,0.0,-2.0,1.0,2.5,0.56712169990344,3
78,3.1297503400360807,3.729150630692512,2,2.0,-2.0,2.0,3.0,0.5683907680356132,2
79,1.8954467154884818,-0.6093810521620846,2,2.0,-2.0,2.0,3.0,0.569007525274598,2
80,0.3140931570526342,-6.495787962146951,2,2.0,-2.0,2.0,3.0,0.5693405816599567,3
81,0.0972332477959823,-7.051770377158983,2,2.0,-2.0,2.0,3.0,0.5726739239697685,3
82,0.6910618401838406,-4.100932269997884,3,0.0,-2.0,1.0,2.5,0.573078292287758,3
83,0.30319154484283534,-6.4173862850022925,3,0.0,-2.0,1.0,2.5,0.5754067487765834,3
84,-1.1586842555605723,0.989272563115156,2,2.0,-2.0,2.0,3.0,0.5761722973004774,3
85,0.5420631946028625,-1.9776039327057182,2,2.0,-2.0,2.0,3.0,0.5785685981625961,3
86,1.6670604798370199,-1.4592496586249386,2,2.0,-2.0,2.0,3.0,0.5786439515924623,2
87,2.175278128947986,0.0674544200315097,2,2.0,-2.0,2.0,3.0,0.5789187768257706,2
88,-1.3316902317136734,0.9953592618383569,3,0.0,-2.0,1.0,2.5,0.5801370043635921,3
89,2.635530780636341,1.3807651318074727,1,1.0,2.0,1.0,2.2,0.580606894745846,2
90,-1.4214872010572366,0.9722081712169341,1,1.0,2.0,1.0,2.2,0.5814378004274731,3
91,0.6711401830842333,-3.4176265426924397,3,0.0,-2.0,1.0,2.5,0.5825179960817222,3
92,2.193847813199508,0.06597581860922985,1,1.0,2.0,1.0,2.2,0.5850766599230696,2
93,0.39733477556991226,-5.849443044905215,3,0.0,-2.0,1.0,2.5,0.5851095366396664,3
94,-1.9251076606555655,-4.810637669982066,3,0.0,-2.0,1.0,2.5,0.5861375809644488,3
95,-0.6858265386861224,0.44899759312999876,3,0.0,-2.0,1.0,2.5,0.5883312276823983,3
96,3.0205201288371857,2.816153570719342,2,2.0,-2.0,2.0,3.0,0.5903507670420496,2
97,1.731047291263976,1.3234338565279566,2,2.0,-2.0,2.0,3.0,0.592663807069054,1
98,0.6169378691449969,-3.8992263492940227,2,2.0,-2.0,2.0,3.0,0.5934012036788994,3
99,-1.0051028252299297,0.6676059400803698,1,1.0,2.0,1.0,2.2,0.5963346876643097,3
100,2.0969711896572223,-0.2929145381281919,2,2.0,-2.0,2.0,3.0,0.596509579131489,2
101,0.3154477756965697,-1.4653872389815668,3,0.0,-2.0,1.0,2.5,0.5975000393655053,3
102,0.7272357224887817,1.5297414087776218,1,1.0,2.0,1.0,2.2,0.5983353255916934,1
103,0.5901980004527329,-3.558242204503179,3,0.0,-2.0,1.0,2.5,0.6015737095073825,3
104,-0.1687603207048079,-0.45710965619161925,3,0.0,-2.0,1.0,2.5,0.603728771463459,3
105,2.212586012739018,2.0985149772907716,3,0.0,-2.0,1.0,2.5,0.6045709057789733,1
106,2.8035545888787885,1.711011046548112,2,2.0,-2.0,2.0,3.0,0.6083873749349866,2
107,2.222921780048612,2.190037587552081,1,1.0,2.0,1.0,2.2,0.6119061337750134,1
108,-1.7734943045756653,-0.06764845914376383,3,0.0,-2.0,1.0,2.5,0.6125166320867261,3
109,1.5015318131704949,-2.903950055928547,3,0.0,-2.0,1.0,2.5,0.6126496912047086,2
110,0.5356911355907796,-3.771985553055848,3,0.0,-2.0,1.0,2.5,0.6126774381007449,3
111,1.733865718552611,-1.6309494473255057,2,2.0,-2.0,2.0,3.0,0.6138277536358011,2
112,0.04332655794424901,-0.9976889104045117,3,0.0,-2.0,1.0,2.5,0.6140642946097175,3
113,0.34012704182424225,-1.879066291970556,1,1.0,2.0,1.0,2.2,0.6161022086463557,3
114,1.627342700219355,-2.1766153542536193,2,2.0,-2.0,2.0,3.0,0.6168642853141012,2
115,2.524862774638803,3.1643581256560296,2,2.0,-2.0,2.0,3.0,0.6197850264017346,1
116,0.36516417883224694,-5.083435579796851,3,0.0,-2.0,1.0,2.5,0.6201790509840857,3
117,0.31664510721253647,-1.9332481576402831,3,0.0,-2.0,1.0,2.5,0.6231567532117093,3
118,0.47794538012575405,-3.1089771903986767,3,0.0,-2.0,1.0,2.5,0.6240188472111963,3
119,1.8395861858396076,1.6816997168327368,1,1.0,2.0,1.0,2.2,0.6250537541798452,1
120,1.1955633456196568,1.4561351670935476,1,1.0,2.0,1.0,2.2,0.6257358010560227,1
121,1.79056367842055,1.6428518375711745,2,2.0,-2.0,2.0,3.0,0.6264125429430399,1
122,0.45672065143208584,-3.4976371587213135,3,0.0,-2.0,1.0,2.5,0.6300645716037767,3
123,-0.3100722661365509,3.1983881066915916,1,1.0,2.0,1.0,2.2,0.6322471717463887,1
124,1.4152455996297988,1.50443907258393,1,1.0,2.0,1.0,2.2,0.6339143304610642,1
125,0.3218685822586576,-4.815869060323951,3,0.0,-2.0,1.0,2.5,0.6357290847167157,3
126,-0.8337142199500589,0.055050986949708225,1,1.0,2.0,1.0,2.2,0.6359223965817448,3
127,0.21706969784301464,-1.8358302204789563,3,0.0,-2.0,1.0,2.5,0.6364854669356333,3
128,0.30946648751568306,2.3147812577180202,1,1.0,2.0,1.0,2.2,0.6421408231779664,1
129,0.3424289339284644,-2.627459826993056,3,0.0,-2.0,1.0,2.5,0.6423071205340168,3
130,0.22148678559366441,-2.129035470379137,2,2.0,-2.0,2.0,3.0,0.6482953734487508,3
131,0.43712873355761506,2.208029207864833,1,1.0,2.0,1.0,2.2,0.6484258365855958,1
132,0.09755812993321267,2.6644417493391908,2,2.0,-2.0,2.0,3.0,0.6488372000996411,1
133,0.16578738890379707,2.5706950188169495,1,1.0,2.0,1.0,2.2,0.6495009415685156,1
134,0.07211334041519857,-5.468541507413145,2,2.0,-2.0,2.0,3.0,0.6523293057995545,3
135,0.09866133754578332,-1.7651813810595542,1,1.0,2.0,1.0,2.2,0.6524308178747361,3
136,1.7718079730424035,-2.0096851442355055,2,2.0,-2.0,2.0,3.0,0.6541340284411231,2
137,0.1502693879110845,-2.051859216038153,3,0.0,-2.0,1.0,2.5,0.6568702876930054,3
138,-0.09601138031499835,-5.8368125665262625,3,0.0,-2.0,1.0,2.5,0.6569118119996487,3
139,-0.025135573057619657,-1.5058951486911292,3,0.0,-2.0,1.0,2.5,0.6574317846355415,3
140,-1.6971770309430363,-1.1848258374216898,3,0.0,-2.0,1.0,2.5,0.6575877658336691,3
141,0.2873122962651875,-2.9785953822081943,3,0.0,-2.0,1.0,2.5,0.6580829431998478,3
142,1.6053922218575813,1.774764822212534,1,1.0,2.0,1.0,2.2,0.6585960628992107,1
143,3.324865867325153,3.6888033798541695,1,1.0,2.0,1.0,2.2,0.6598582215092227,2
144,-0.6994563073426834,-0.4158950254421181,3,0.0,-2.0,1.0,2.5,0.6608907958914354,3
145,1.0848892417803446,-7.240989682330566,3,0.0,-2.0,1.0,2.5,0.6644572141057081,2
146,2.7870028202577974,1.1339382071795208,2,2.0,-2.0,2.0,3.0,0.664612742649865,2
147,2.1776079119809832,-0.6732818520556942,1,1.0,2.0,1.0,2.2,0.6647279869381673,2
148,0.3539905600064708,2.4562095270350595,1,1.0,2.0,1.0,2.2,0.6659569130880517,1
149,-1.6708676995977234,-3.528846551977319,3,0.0,-2.0,1.0,2.5,0.6662733199998208,3
150,-1.0415111299405821,-5.960683991120625,2,2.0,-2.0,2.0,3.0,0.6678930574505771,3
151,0.20474733503537879,-2.7774202427666546,2,2.0,-2.0,2.0,3.0,0.6684707755333164,3
152,-0.049902384270732014,-5.379822784990266,2,2.0,-2.0,2.0,3.0,0.6694721780772859,3
153,0.5213203771876938,2.295137981492223,2,2.0,-2.0,2.0,3.0,0.6704809694564332,1
154,0.9453165985580703,1.9322927022147263,1,1.0,2.0,1.0,2.2,0.6715493937411704,1
155,2.0518053252877113,-1.133042301503369,2,2.0,-2.0,2.0,3.0,0.6719511073398912,2
156,-0.6273410381767661,-0.6779705867249382,2,2.0,-2.0,2.0,3.0,0.6727547121757079,3
157,-0.02311008140256654,-5.161343164442247,3,0.0,-2.0,1.0,2.5,0.6737911990048121,3
158,2.028763942629303,-1.2429934795466828,2,2.0,-2.0,2.0,3.0,0.6750548111867162,2
159,-1.6495969820887009,-2.1782879460098106,2,2.0,-2.0,2.0,3.0,0.6767015390714223,3
160,1.2533001183964458,1.8590357643984654,1,1.0,2.0,1.0,2.2,0.6767774970329077,1
161,-1.5961140988039055,-3.52479705307629,3,0.0,-2.0,1.0,2.5,0.6779729734961121,3
162,-1.3445775298481126,-0.6397853343257005,3,0.0,-2.0,1.0,2.5,0.677998172836135,3
163,3.4440497125259055,4.330383312022566,2,2.0,-2.0,2.0,3.0,0.6783498742679214,2
164,0.9399633619670722,2.0023370532370928,2,2.0,-2.0,2.0,3.0,0.679359900367545,1
165,-1.1902711867459213,-5.339304095429094,3,0.0,-2.0,1.0,2.5,0.6809495493483936,3
166,-1.6232354868391652,-2.450048733776957,3,0.0,-2.0,1.0,2.5,0.6812520563460622,3
167,-1.2969300221819622,-4.956075049607517,2,2.0,-2.0,2.0,3.0,0.6835105551616958,3
168,-0.8155902181777807,-5.758161496953975,3,0.0,-2.0,1.0,2.5,0.6856849759396287,3
169,1.5328771308277458,-4.522866713349934,2,2.0,-2.0,2.0,3.0,0.686799302736541,2
170,2.2263986215642544,3.030916254663696,2,2.0,-2.0,2.0,3.0,0.6879674237465246,1
171,0.09039363060548052,-3.550710909305608,3,0.0,-2.0,1.0,2.5,0.6894884549368074,3
172,-1.361741337623933,-1.0231266501783494,3,0.0,-2.0,1.0,2.5,0.689984193806619,3
173,-1.2475045073154054,-0.8480703021780789,3,0.0,-2.0,1.0,2.5,0.6908037684620291,3
174,0.020496579191668696,-4.200045624386658,2,2.0,-2.0,2.0,3.0,0.6916546770728708,3
175,-0.16144771370834834,-4.9921802517626155,3,0.0,-2.0,1.0,2.5,0.6919099739725924,3
176,-1.2236875339205495,-0.8788752493962504,2,2.0,-2.0,2.0,3.0,0.6929295796346412,3
177,-0.37234130620977135,-5.352837266726288,2,2.0,-2.0,2.0,3.0,0.6946371307178562,3
178,-1.4100388981349639,-3.8345631084829943,2,2.0,-2.0,2.0,3.0,0.697578603863096,3
179,-2.7525925746392024,2.4965480902833264,3,0.0,-2.0,1.0,2.5,0.698279562161089,2
180,0.01067961278937224,-3.1456313100288344,2,2.0,-2.0,2.0,3.0,0.6987132441519194,3
181,-0.7431647368264863,-5.39418844545327,3,0.0,-2.0,1.0,2.5,0.7000984510096263,3
182,1.0495790523560686,2.1330395318106348,3,0.0,-2.0,1.0,2.5,0.7005948207157541,1
183,0.9276793751805783,2.200510982106636,1,1.0,2.0,1.0,2.2,0.7006683953853595,1
184,-0.6650250624222336,-1.1755750035411299,2,2.0,-2.0,2.0,3.0,0.7016073374678392,3
185,-1.4516608394840806,-2.4718085360172264,3,0.0,-2.0,1.0,2.5,0.7031732390194744,3
186,-1.4317373679612109,-3.1547992227350568,2,2.0,-2.0,2.0,3.0,0.703374470210984,3
187,-1.3407049164571345,-3.799613547121605,3,0.0,-2.0,1.0,2.5,0.7055851961866115,3
188,-1.3868614464558844,-3.431921365608964,2,2.0,-2.0,2.0,3.0,0.7056974311407525,3
189,2.05607045081369,2.839139360724733,2,2.0,-2.0,2.0,3.0,0.7063240530420909,1
190,0.06094001033910701,3.2606194710865424,1,1.0,2.0,1.0,2.2,0.7068224516618296,1
191,-0.6936837453881959,-1.2795744045445037,3,0.0,-2.0,1.0,2.5,0.7073558593765873,3
192,0.7661809906083701,2.390200813264977,1,1.0,2.0,1.0,2.2,0.7080273744062904,1
193,1.109204218402289,2.187621454417158,1,1.0,2.0,1.0,2.2,0.7089414155172659,1
194,-0.9447911306903545,-1.201249303006454,3,0.0,-2.0,1.0,2.5,0.7097788847930503,3
195,1.6197156309496457,-4.39653623566814,3,0.0,-2.0,1.0,2.5,0.7120676786290178,2
196,1.019017219545932,-8.335110108840935,2,2.0,-2.0,2.0,3.0,0.712872203951855,2
197,2.562256279610902,5.063251123115722,2,2.0,-2.0,2.0,3.0,0.7136820047443491,1
198,1.6398144764592046,-4.369716577777525,2,2.0,-2.0,2.0,3.0,0.7179485798754582,2
199,-0.6784302033865315,-1.6220068664619636,3,0.0,-2.0,1.0,2.5,0.7191948836897386,3
200,1.5266788696529554,-5.461018609543657,3,0.0,-2.0,1.0,2.5,0.7192287801092099,2
201,0.9731976491971516,2.3641281406462604,1,1.0,2.0,1.0,2.2,0.7205791458325606,1
202,-1.2048038905134781,-3.5373444021026135,3,0.0,-2.0,1.0,2.5,0.7210579091438395,3
203,-0.7473804780034936,-1.6635899192658743,3,0.0,-2.0,1.0,2.5,0.7223830190083356,3
204,2.072375091790041,-1.655594482121575,2,2.0,-2.0,2.0,3.0,0.7242210134667862,2
205,-0.37805327305388303,-4.116577311843061,3,0.0,-2.0,1.0,2.5,0.7246336209635871,3
206,-0.3006079278779985,-3.3955568196635157,3,0.0,-2.0,1.0,2.5,0.7267566965773078,3
207,-0.8729701982463993,-1.8154462669451918,2,2.0,-2.0,2.0,3.0,0.7275672001869741,3
208,-1.790233056810759,-10.21905735705792,2,2.0,-2.0,2.0,3.0,0.7286965800605922,2
209,2.457469196907908,-0.458175574916424,2,2.0,-2.0,2.0,3.0,0.72913374384765,2
210,-0.8356029680197036,-4.164216800596066,3,0.0,-2.0,1.0,2.5,0.7298648295849395,3
211,-1.0643495815286834,-3.449647272666381,3,0.0,-2.0,1.0,2.5,0.7308593769499454,3
212,1.035220257420582,2.4439950541236155,1,1.0,2.0,1.0,2.2,0.7315480686616981,1
213,-1.0960322759361336,-2.7078397395560176,3,0.0,-2.0,1.0,2.5,0.7318994939080425,3
214,-0.4689205493445724,-2.986860147975951,3,0.0,-2.0,1.0,2.5,0.7351563593117096,3
215,-0.9274650461034201,-3.498478629758395,3,0.0,-2.0,1.0,2.5,0.7360957606522097,3
216,-0.6206492819005268,-2.5855476377173106,3,0.0,-2.0,1.0,2.5,0.737254990192995,3
217,-0.6996678324135702,-2.482371395168188,3,0.0,-2.0,1.0,2.5,0.7376396796959873,3
218,2.4718504321434267,-0.5169207479161098,2,2.0,-2.0,2.0,3.0,0.7395248977273791,2
219,2.2249989605247817,-1.3286673392721888,2,2.0,-2.0,2.0,3.0,0.7432112568615241,2
220,1.694225137045327,-4.716218710740624,2,2.0,-2.0,2.0,3.0,0.7478000523848489,2
221,1.6459611381639776,2.7697925795665572,1,1.0,2.0,1.0,2.2,0.7510841043989334,1
222,1.0585031157889195,2.674127274971668,1,1.0,2.0,1.0,2.2,0.7534372793728862,1
223,1.7598539064612557,-4.499882974793325,2,2.0,-2.0,2.0,3.0,0.7618764799162003,2
224,3.1572766947289885,1.4912296235086702,2,2.0,-2.0,2.0,3.0,0.7627044818297194,2
225,0.8406083683789194,2.9193814867800243,1,1.0,2.0,1.0,2.2,0.7633564372009262,1
226,-0.6142710616102509,5.623757933038339,1,1.0,2.0,1.0,2.2,0.7637252529827694,1
227,1.0626687872103222,2.8499443763887493,1,1.0,2.0,1.0,2.2,0.7682113258040801,1
228,2.0787398855174097,-2.292818627133748,2,2.0,-2.0,2.0,3.0,0.7702027965246624,2
229,1.609358730134857,-6.12209384089277,3,0.0,-2.0,1.0,2.5,0.770353705993526,2
230,1.4425875987817458,2.911171062916887,3,0.0,-2.0,1.0,2.5,0.7726258264151226,1
231,0.8310528304630912,3.081300858827845,1,1.0,2.0,1.0,2.2,0.7757364515460456,1
232,2.452177365217155,-1.0429507655225818,2,2.0,-2.0,2.0,3.0,0.783439918841099,2
233,0.33685736370960895,3.7485028823435345,1,1.0,2.0,1.0,2.2,0.7836353911297176,1
234,0.6616840868278314,3.342635311876059,1,1.0,2.0,1.0,2.2,0.783874998312085,1
235,-0.21681529653981624,4.8279635254945585,1,1.0,2.0,1.0,2.2,0.7847392946065059,1
236,-0.4689855765566231,5.5916092748707875,1,1.0,2.0,1.0,2.2,0.7862347642471439,1
237,2.3459486787865895,-1.4688044230491277,3,0.0,-2.0,1.0,2.5,0.7893223452149557,2
238,2.8443793375855386,0.07586536134451372,3,0.0,-2.0,1.0,2.5,0.7915244588785183,2
239,0.7395416856862415,3.5105404101269784,1,1.0,2.0,1.0,2.2,0.8008401109562708,1
240,0.4518090587360231,3.851526155771909,3,0.0,-2.0,1.0,2.5,0.8014833994758376,1
241,1.6345960532886878,3.552172172299191,1,1.0,2.0,1.0,2.2,0.8030961774769438,1
242,0.6876127587079756,3.6150642964156474,1,1.0,2.0,1.0,2.2,0.8043440065392838,1
243,1.787829142336574,4.005967529393578,1,1.0,2.0,1.0,2.2,0.8126488248427195,1
244,1.7234427055943102,-6.406622438253042,2,2.0,-2.0,2.0,3.0,0.8132140440026068,2
245,1.660544894777106,3.871310813679706,1,1.0,2.0,1.0,2.2,0.8172167087688138,1
246,1.8910140271010132,-5.166770687787576,2,2.0,-2.0,2.0,3.0,0.821187224589074,2
247,1.762054369695448,4.163264002148743,1,1.0,2.0,1.0,2.2,0.8216086794491526,1
248,0.7091774788163003,4.020587652766895,1,1.0,2.0,1.0,2.2,0.8289855577799623,1
249,0.5943959354270298,4.395427874550861,3,0.0,-2.0,1.0,2.5,0.8408854165090119,1
250,1.6983657798007101,-7.417787595925299,2,2.0,-2.0,2.0,3.0,0.8422750450106395,2
251,2.599550649606646,-1.3188034751166215,1,1.0,2.0,1.0,2.2,0.8425187942531036,2
252,0.748375794772407,4.365058972303515,1,1.0,2.0,1.0,2.2,0.8470145796661186,1
253,1.9755451327560198,6.482938363869466,1,1.0,2.0,1.0,2.2,0.8478277037008999,1
254,2.061086801877038,-4.596463608302806,2,2.0,-2.0,2.0,3.0,0.8511329319393065,2
255,0.9220952760091308,4.6593331329656085,1,1.0,2.0,1.0,2.2,0.8632515850182985,1
256,0.8607257516566914,4.766597869950644,1,1.0,2.0,1.0,2.2,0.8655360141405719,1
257,1.5019546661496168,5.283822878771446,1,1.0,2.0,1.0,2.2,0.8712786050361612,1
258,2.561471149707811,-2.0166939229124297,2,2.0,-2.0,2.0,3.0,0.8758463320374676,2
259,1.586826392320263,6.136545738376736,2,2.0,-2.0,2.0,3.0,0.8788516027866239,1
260,1.5489430282962906,7.786330937952932,1,1.0,2.0,1.0,2.2,0.8808251861677847,1
261,3.2166939278303825,0.09839210769103124,2,2.0,-2.0,2.0,3.0,0.8822976866940563,2
262,2.3892689320864355,-3.069393995212486,2,2.0,-2.0,2.0,3.0,0.8841782394017679,2
263,3.629432635835172,1.650346869049791,2,2.0,-2.0,2.0,3.0,0.887906231023777,2
264,1.46738217829113,7.045658230578506,1,1.0,2.0,1.0,2.2,0.888794043491549,1
265,1.1851470920007738,5.929676362398768,1,1.0,2.0,1.0,2.2,0.8913050798727985,1
266,0.7789089350859237,6.0201785645538894,1,1.0,2.0,1.0,2.2,0.8925593993125998,1
267,3.1098724375971525,-0.467190818224684,2,2.0,-2.0,2.0,3.0,0.8941741385027084,2
268,2.3485760070980666,-4.095436864467579,2,2.0,-2.0,2.0,3.0,0.9026323027158683,2
269,2.3715552565350837,-4.195275395134401,2,2.0,-2.0,2.0,3.0,0.9087976833922187,2
270,3.4299351466932393,0.2689602835145153,2,2.0,-2.0,2.0,3.0,0.9133365150894652,2
271,3.0290608173812177,-1.2798127960792254,2,2.0,-2.0,2.0,3.0,0.921097301378452,2
272,2.500463768964586,-3.810019354477122,2,2.0,-2.0,2.0,3.0,0.9228298662965871,2
273,2.219990929591369,-6.977411533593274,2,2.0,-2.0,2.0,3.0,0.9299159220287225,2
274,2.550742421294413,-4.20414955471931,2,2.0,-2.0,2.0,3.0,0.9367728830726743,2
275,3.3341919643801896,-0.8008967514240777,2,2.0,-2.0,2.0,3.0,0.9422776703822197,2
276,-3.6193984379415003,-7.336987799355704,2,2.0,-2.0,2.0,3.0,0.9442260821450967,2
277,2.6207423514635613,-4.195376292898886,2,2.0,-2.0,2.0,3.0,0.9454737887885604,2
278,3.594216674694648,-0.09694476775147987,2,2.0,-2.0,2.0,3.0,0.949280832592914,2
